2,113.936009,22.565166,17.5,90.6,10.0,2015:01:16:10:51:44,0,187000
2,113.936183,22.565164,16.4,90.8,10.0,2015:01:16:10:51:44,0,188000
2,113.936416,22.565161,19.7,90.8,10.0,2015:01:16:10:51:44,0,189000
2,113.936649,22.565157,22.5,90.8,10.0,2015:01:16:10:51:44,0,190000
2,113.936824,22.565155,16.9,90.8,10.0,2015:01:16:10:51:44,0,191000
2,113.937027,22.565152,18.3,90.8,10.0,2015:01:16:10:51:44,0,192000
2,113.937231,22.565149,20.6,90.8,10.0,2015:01:16:10:51:44,0,193000
2,113.937435,22.565146,19.2,90.8,10.0,2015:01:16:10:51:44,0,194000
2,113.937668,22.565143,23.1,90.8,10.0,2015:01:16:10:51:44,0,195000
2,113.937872,22.565140,18.9,90.8,10.0,2015:01:16:10:51:44,0,196000
2,113.938017,22.565138,14.7,90.8,10.0,2015:01:16:10:51:44,0,197000
2,113.938221,22.565135,18.9,90.8,10.0,2015:01:16:10:51:44,0,198000
2,113.938424,22.565130,19.4,91.3,10.0,2015:01:16:10:51:44,0,199000
2,113.938627,22.565125,18.1,91.4,10.0,2015:01:16:10:51:44,0,200000
2,113.938830,22.565120,19.4,91.4,10.0,2015:01:16:10:51:44,0,201000
2,113.939062,22.565114,20.3,91.4,10.0,2015:01:16:10:51:44,0,202000
2,113.939265,22.565109,20.0,91.4,10.0,2015:01:16:10:51:44,0,203000
2,113.939498,22.565103,22.2,91.4,10.0,2015:01:16:10:51:44,0,204000
2,113.939701,22.565098,20.8,91.4,10.0,2015:01:16:10:51:44,0,205000
2,113.939875,22.565094,17.2,91.4,10.0,2015:01:16:10:51:44,0,206000
2,113.940049,22.565089,17.2,91.4,10.0,2015:01:16:10:51:44,0,207000
2,113.940223,22.565085,17.2,91.4,10.0,2015:01:16:10:51:44,0,208000
2,113.940426,22.565079,19.7,91.6,10.0,2015:01:16:10:51:44,0,209000
2,113.940598,22.565071,15.3,92.7,10.0,2015:01:16:10:51:44,0,210000
2,113.940769,22.565063,18.1,92.7,10.0,2015:01:16:10:51:44,0,211000
2,113.940941,22.565055,14.7,92.7,10.0,2015:01:16:10:51:44,0,212000
2,113.941085,22.565048,13.3,92.7,10.0,2015:01:16:10:51:44,0,213000
2,113.941228,22.565041,11.9,92.7,10.0,2015:01:16:10:51:44,0,214000
2,113.941400,22.565033,14.7,92.7,10.0,2015:01:16:10:51:44,0,215000
2,113.941543,22.565026,13.9,92.7,10.0,2015:01:16:10:51:44,0,216000
2,113.941715,22.565018,16.4,92.7,10.0,2015:01:16:10:51:44,0,217000
2,113.941859,22.565008,14.2,93.9,10.0,2015:01:16:10:51:44,0,218000
2,113.942002,22.564999,12.8,93.9,10.0,2015:01:16:10:51:44,0,219000
2,113.942203,22.564985,18.6,93.9,10.0,2015:01:16:10:51:44,0,220000
2,113.942404,22.564971,17.2,93.9,10.0,2015:01:16:10:51:44,0,221000
2,113.942605,22.564958,16.9,93.9,10.0,2015:01:16:10:51:44,0,222000
2,113.942777,22.564946,16.9,93.9,15.0,2015:01:16:10:51:44,0,223000
2,113.942978,22.564932,18.9,93.9,15.0,2015:01:16:10:51:44,0,224000
2,113.943150,22.564920,16.1,93.9,15.0,2015:01:16:10:51:44,0,225000
2,113.943351,22.564907,20.3,93.9,15.0,2015:01:16:10:51:44,0,226000
2,113.943552,22.564893,17.2,94.0,15.0,2015:01:16:10:51:44,0,227000
2,113.943754,22.564876,17.5,94.6,15.0,2015:01:16:10:51:44,0,228000
2,113.943956,22.564860,19.4,94.6,15.0,2015:01:16:10:51:44,0,229000
2,113.944129,22.564846,16.7,94.6,15.0,2015:01:16:10:51:44,0,230000
2,113.944273,22.564835,15.3,94.6,15.0,2015:01:16:10:51:44,0,231000
2,113.944475,22.564819,16.7,94.6,15.0,2015:01:16:10:51:44,0,232000
2,113.944677,22.564802,18.3,94.6,15.0,2015:01:16:10:51:44,0,233000
2,113.944878,22.564786,19.7,94.6,15.0,2015:01:16:10:51:44,0,234000
2,113.945080,22.564769,21.1,94.8,15.0,2015:01:16:10:51:44,0,235000
2,113.945283,22.564749,19.7,95.7,15.0,2015:01:16:10:51:44,0,236000
2,113.945457,22.564732,14.2,95.7,15.0,2015:01:16:10:51:44,0,237000
2,113.945630,22.564714,16.9,95.7,15.0,2015:01:16:10:51:44,0,238000
2,113.945833,22.564694,20.6,95.7,15.0,2015:01:16:10:51:44,0,239000
2,113.946036,22.564674,19.2,95.7,15.0,2015:01:16:10:51:44,0,240000
2,113.946209,22.564656,16.4,95.7,15.0,2015:01:16:10:51:44,0,241000
2,113.946412,22.564636,17.8,95.7,15.0,2015:01:16:10:51:44,0,242000
2,113.946615,22.564616,19.2,95.7,15.0,2015:01:16:10:51:44,0,243000
2,113.946846,22.564592,21.9,95.7,15.0,2015:01:16:10:51:44,0,244000
2,113.947049,22.564572,20.6,95.7,15.0,2015:01:16:10:51:44,0,245000
2,113.947194,22.564558,13.9,95.7,15.0,2015:01:16:10:51:44,0,246000
2,113.947367,22.564540,17.5,95.7,15.0,2015:01:16:10:51:44,0,247000
2,113.947541,22.564523,15.0,95.7,15.0,2015:01:16:10:51:44,0,248000
2,113.947773,22.564500,20.3,95.7,15.0,2015:01:16:10:51:44,0,249000
2,113.948004,22.564476,20.3,95.7,15.0,2015:01:16:10:51:44,0,250000
2,113.948236,22.564452,23.1,96.0,15.0,2015:01:16:10:51:44,0,251000
2,113.948439,22.564425,20.0,97.7,15.0,2015:01:16:10:51:44,0,252000
2,113.948641,22.564397,18.6,97.7,15.0,2015:01:16:10:51:44,0,253000
2,113.948844,22.564370,20.3,97.7,15.0,2015:01:16:10:51:44,0,254000
2,113.949046,22.564342,19.4,97.7,15.0,2015:01:16:10:51:44,0,255000
2,113.949278,22.564311,21.1,97.7,15.0,2015:01:16:10:51:44,0,256000
2,113.949451,22.564287,18.3,97.7,15.0,2015:01:16:10:51:44,0,257000
2,113.949625,22.564264,16.9,97.7,15.0,2015:01:16:10:51:44,0,258000
2,113.949827,22.564236,18.1,97.7,15.0,2015:01:16:10:51:44,0,259000
2,113.949972,22.564217,14.7,97.7,15.0,2015:01:16:10:51:44,0,260000
2,113.950088,22.564201,11.9,97.7,15.0,2015:01:16:10:51:44,0,261000
2,113.950233,22.564182,11.9,97.7,15.0,2015:01:16:10:51:44,0,262000
2,113.950348,22.564166,11.9,97.7,15.0,2015:01:16:10:51:44,0,263000
2,113.950493,22.564146,13.9,97.7,15.0,2015:01:16:10:51:44,0,264000
2,113.950667,22.564123,13.9,97.7,15.0,2015:01:16:10:51:44,0,265000
2,113.950810,22.564102,14.2,98.1,15.0,2015:01:16:10:51:44,0,266000
2,113.950953,22.564081,14.7,98.6,5.0,2015:01:16:10:51:44,0,267000
2,113.951124,22.564055,16.9,98.6,5.0,2015:01:16:10:51:44,0,268000
2,113.951352,22.564020,22.5,98.6,5.0,2015:01:16:10:51:44,0,269000
2,113.951579,22.563986,22.5,98.6,5.0,2015:01:16:10:51:44,0,270000
2,113.951779,22.563955,20.8,98.6,5.0,2015:01:16:10:51:44,0,271000
2,113.951978,22.563925,19.4,98.6,5.0,2015:01:16:10:51:44,0,272000
2,113.952178,22.563895,20.6,98.6,5.0,2015:01:16:10:51:44,0,273000
2,113.952377,22.563865,19.2,98.6,5.0,2015:01:16:10:51:44,0,274000
2,113.952576,22.563834,19.7,98.6,5.0,2015:01:16:10:51:44,0,275000
2,113.952810,22.563787,21.1,101.5,5.0,2015:01:16:10:51:44,0,276000
2,113.953010,22.563763,19.7,96.8,5.0,2015:01:16:10:51:44,0,277000
2,113.953200,22.563735,18.3,98.4,5.0,2015:01:16:10:51:44,0,278000
2,113.953396,22.563705,19.2,98.6,5.0,2015:01:16:10:51:44,0,279000
2,113.953592,22.563675,20.3,98.6,5.0,2015:01:16:10:51:44,0,280000
2,113.953788,22.563646,16.9,98.6,5.0,2015:01:16:10:51:44,0,281000
2,113.953985,22.563614,18.3,99.1,5.0,2015:01:16:10:51:44,0,282000
2,113.954127,22.563588,14.2,100.4,5.0,2015:01:16:10:51:44,0,283000
2,113.954326,22.563552,18.3,100.4,5.0,2015:01:16:10:51:44,0,284000
2,113.954525,22.563515,20.8,100.4,5.0,2015:01:16:10:51:44,0,285000
2,113.954696,22.563484,15.8,100.4,5.0,2015:01:16:10:51:44,0,286000
2,113.954809,22.563463,10.8,100.4,5.0,2015:01:16:10:51:44,0,287000
2,113.954951,22.563437,15.0,100.4,5.0,2015:01:16:10:51:44,0,288000
2,113.955093,22.563411,14.2,100.7,5.0,2015:01:16:10:51:44,0,289000
2,113.955263,22.563377,16.9,101.3,5.0,2015:01:16:10:51:44,0,290000
2,113.955461,22.563337,17.2,101.3,5.0,2015:01:16:10:51:44,0,291000
2,113.955659,22.563298,16.7,101.3,5.0,2015:01:16:10:51:44,0,292000
2,113.955886,22.563253,22.2,101.3,5.0,2015:01:16:10:51:44,0,293000
2,113.956113,22.563207,23.1,101.3,5.0,2015:01:16:10:51:44,0,294000
2,113.956339,22.563162,20.3,101.3,5.0,2015:01:16:10:51:44,0,295000
2,113.956537,22.563123,19.4,101.3,5.0,2015:01:16:10:51:44,0,296000
2,113.956764,22.563078,22.2,101.3,5.0,2015:01:16:10:51:44,0,297000
2,113.956962,22.563038,18.1,101.3,5.0,2015:01:16:10:51:44,0,298000
2,113.957160,22.562999,19.7,101.3,5.0,2015:01:16:10:51:44,0,299000
2,113.957330,22.562965,15.8,101.3,5.0,2015:01:16:10:51:44,0,300000
2,113.957472,22.562937,14.4,101.3,5.0,2015:01:16:10:51:44,0,301000
2,113.957642,22.562903,15.3,101.3,5.0,2015:01:16:10:51:44,0,302000
2,113.957783,22.562875,13.9,101.3,5.0,2015:01:16:10:51:44,0,303000
2,113.957981,22.562835,20.6,101.3,5.0,2015:01:16:10:51:44,0,304000
2,113.958179,22.562791,19.7,102.7,5.0,2015:01:16:10:51:44,0,305000
2,113.958376,22.562747,17.2,102.7,5.0,2015:01:16:10:51:44,0,306000
2,113.958573,22.562702,18.6,102.7,5.0,2015:01:16:10:51:44,0,307000
2,113.958770,22.562658,20.0,102.7,5.0,2015:01:16:10:51:44,0,308000
2,113.958939,22.562620,17.2,102.7,5.0,2015:01:16:10:51:44,0,309000
2,113.959108,22.562582,17.5,102.7,15.0,2015:01:16:10:51:44,0,310000
2,113.959277,22.562544,15.8,102.7,25.0,2015:01:16:10:51:44,0,311000
2,113.959390,22.562519,12.2,102.7,35.0,2015:01:16:10:51:44,0,312000
2,113.959559,22.562481,13.9,102.7,45.0,2015:01:16:10:51:44,0,313000
2,113.959700,22.562449,14.4,102.7,55.0,2015:01:16:10:51:44,0,314000
2,113.959841,22.562418,13.9,102.7,60.0,2015:01:16:10:51:44,0,315000
2,113.960010,22.562380,15.6,102.7,60.0,2015:01:16:10:51:44,0,316000
2,113.960207,22.562335,19.7,102.7,60.0,2015:01:16:10:51:44,0,317000
2,113.960376,22.562297,16.9,102.7,60.0,2015:01:16:10:51:44,0,318000
2,113.960602,22.562247,19.7,102.7,60.0,2015:01:16:10:51:44,0,319000
2,113.960799,22.562202,19.2,102.7,60.0,2015:01:16:10:51:44,0,320000
2,113.960968,22.562164,15.3,102.7,60.0,2015:01:16:10:51:44,0,321000
2,113.961124,22.562136,15.3,100.2,60.0,2015:01:16:10:51:44,0,322000
2,113.961301,22.562093,16.7,103.7,60.0,2015:01:16:10:51:44,0,323000
2,113.961508,22.562060,19.4,99.1,60.0,2015:01:16:10:51:44,0,324000
2,113.961697,22.562015,20.0,103.5,60.0,2015:01:16:10:51:44,0,325000
2,113.961923,22.561965,22.2,102.6,60.0,2015:01:16:10:51:44,0,326000
2,113.962093,22.561927,17.8,102.6,60.0,2015:01:16:10:51:44,0,327000
2,113.962320,22.561876,19.7,102.6,60.0,2015:01:16:10:51:44,0,328000
2,113.962518,22.561832,18.3,102.6,60.0,2015:01:16:10:51:44,0,329000
2,113.962716,22.561788,20.3,102.6,60.0,2015:01:16:10:51:44,0,330000
2,113.962943,22.561737,22.8,102.6,60.0,2015:01:16:10:51:44,0,331000
2,113.963169,22.561686,21.4,102.6,60.0,2015:01:16:10:51:44,0,332000
2,113.963311,22.561655,14.4,102.6,60.0,2015:01:16:10:51:44,0,333000
